time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-12 22:00:00+00:00,11.9,8.9,82,0.0,1,1022.5,2.25,5.14,360,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01,13.8,17.3,17.0,17.7,0.159,0.144,0.158,0.239
2026-09-12 23:00:00+00:00,11.4,9.0,85,0.0,1,1022.4,2.38,5.0,345,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,13.3,17.1,17.0,17.7,0.159,0.144,0.158,0.239
2026-09-13 00:00:00+00:00,10.9,8.8,87,0.0,7,1022.6,2.82,5.96,343,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,12.8,17.0,16.7,17.7,0.186,0.144,0.158,0.239
2026-09-13 01:00:00+00:00,10.8,8.8,88,0.0,0,1022.3,2.98,6.22,335,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01,12.5,16.7,16.7,17.7,0.186,0.144,0.158,0.239
2026-09-13 02:00:00+00:00,10.5,8.7,89,0.0,0,1022.1,2.59,5.79,332,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,12.3,16.5,16.7,17.7,0.186,0.144,0.158,0.239
2026-09-13 03:00:00+00:00,10.3,8.6,90,0.0,0,1022.0,2.58,5.67,338,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,12.0,16.3,16.7,17.7,0.186,0.144,0.158,0.239
2026-09-13 04:00:00+00:00,10.2,8.6,89,0.0,1,1022.0,2.66,5.77,340,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,11.7,16.1,16.7,17.7,0.186,0.144,0.158,0.239
2026-09-13 05:00:00+00:00,10.8,8.8,87,0.0,1,1022.2,2.82,5.75,333,4.9,29.0,13.0,16.0,2820.87,0.0,0.0,0.17,0.01,11.8,15.9,16.7,17.7,0.186,0.144,0.158,0.239
2026-09-13 06:00:00+00:00,12.4,9.3,81,0.0,3,1022.5,2.23,5.78,314,5.1,164.0,104.0,60.0,3600.0,0.0,0.0,0.27,0.07,12.3,15.6,16.6,17.7,0.192,0.144,0.158,0.239
2026-09-13 07:00:00+00:00,15.1,9.9,71,0.0,5,1022.4,2.04,3.42,324,5.0,323.0,232.0,91.0,3600.0,0.0,0.0,0.5,0.16,13.7,15.5,16.6,17.7,0.191,0.144,0.158,0.239
2026-09-13 08:00:00+00:00,17.1,9.1,59,0.0,38,1022.3,3.07,4.26,348,7.2,480.0,378.0,102.0,3600.0,0.0,0.0,0.79,0.27,15.4,15.5,16.6,17.7,0.189,0.144,0.158,0.239
2026-09-13 09:00:00+00:00,18.5,8.7,53,0.0,100,1022.1,3.37,4.63,348,8.3,588.0,457.0,131.0,3600.0,0.0,0.0,1.0,0.35,17.0,15.6,16.6,17.7,0.187,0.144,0.158,0.239
2026-09-13 10:00:00+00:00,18.7,8.3,51,0.0,100,1021.8,3.22,4.42,353,8.1,367.0,108.0,259.0,2851.02,0.0,0.0,1.06,0.26,17.7,15.7,16.6,17.7,0.184,0.144,0.158,0.239
2026-09-13 11:00:00+00:00,18.6,8.3,51,0.0,100,1021.7,2.7,3.85,359,7.3,202.0,0.0,202.0,0.0,0.0,0.0,1.04,0.18,17.8,15.8,16.6,17.7,0.183,0.144,0.158,0.239
2026-09-13 12:00:00+00:00,19.9,7.8,46,0.0,100,1021.2,2.4,3.4,360,6.6,440.0,172.0,268.0,3600.0,0.0,0.0,1.26,0.3,18.9,16.4,16.9,17.7,0.172,0.144,0.158,0.239
2026-09-13 13:00:00+00:00,20.3,7.7,44,0.0,100,1020.8,2.31,3.26,6,5.5,263.0,14.0,249.0,0.0,0.0,0.0,1.33,0.22,19.2,16.5,16.9,17.7,0.171,0.144,0.158,0.239
2026-09-13 14:00:00+00:00,20.2,7.9,45,0.0,98,1020.3,2.0,2.9,13,5.3,206.0,28.0,178.0,0.0,0.0,0.0,1.31,0.18,19.3,16.6,16.9,17.7,0.169,0.144,0.158,0.239
2026-09-13 15:00:00+00:00,20.1,8.0,46,0.0,56,1020.2,1.4,2.35,356,4.4,150.0,44.0,106.0,1666.5,0.0,0.0,1.28,0.13,19.1,16.7,16.9,17.7,0.168,0.144,0.158,0.239
2026-09-13 16:00:00+00:00,19.4,10.1,55,0.0,45,1020.1,0.78,2.1,320,3.2,90.0,21.0,69.0,1084.75,0.0,0.0,1.02,0.07,18.8,16.9,16.9,17.7,0.167,0.144,0.158,0.239
2026-09-13 17:00:00+00:00,17.7,10.1,61,0.0,63,1019.9,0.81,1.84,292,1.3,20.0,5.0,15.0,351.1,0.0,0.0,0.79,0.02,18.0,16.9,16.9,17.7,0.167,0.144,0.158,0.239
2026-09-13 18:00:00+00:00,16.3,8.6,60,0.0,87,1020.2,0.68,2.01,36,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,16.6,16.6,16.7,17.7,0.177,0.144,0.158,0.239
2026-09-13 19:00:00+00:00,16.0,8.5,61,0.0,82,1020.4,0.34,1.15,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,15.7,16.6,16.7,17.7,0.177,0.144,0.158,0.239
2026-09-13 20:00:00+00:00,14.9,8.4,65,0.0,45,1020.4,0.29,0.7,121,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,14.9,16.5,16.7,17.7,0.177,0.144,0.158,0.239
2026-09-13 21:00:00+00:00,13.7,8.6,71,0.0,80,1020.4,0.72,1.59,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,14.2,16.4,16.7,17.7,0.177,0.144,0.158,0.239
2026-09-13 22:00:00+00:00,13.0,9.0,77,0.0,88,1020.6,1.13,1.94,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,13.6,16.3,16.7,17.7,0.177,0.144,0.158,0.239
2026-09-13 23:00:00+00:00,13.2,9.1,76,0.0,82,1020.5,1.41,2.46,153,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.01,13.4,16.2,16.7,17.7,0.177,0.145,0.158,0.239
2026-09-14 00:00:00+00:00,13.2,9.7,80,0.0,39,1020.2,0.83,1.3,147,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,12.7,15.9,15.8,17.7,0.189,0.145,0.158,0.239
2026-09-14 01:00:00+00:00,12.3,9.2,81,0.0,21,1019.9,1.01,1.57,153,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,12.5,15.8,15.8,17.6,0.189,0.145,0.158,0.239
2026-09-14 02:00:00+00:00,11.6,8.8,83,0.0,15,1019.9,1.37,1.93,147,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,12.1,15.6,15.8,17.6,0.188,0.145,0.158,0.239
2026-09-14 03:00:00+00:00,10.9,8.7,86,0.0,6,1020.0,1.32,2.12,143,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,11.8,15.4,15.8,17.6,0.188,0.145,0.158,0.239
2026-09-14 04:00:00+00:00,10.6,8.6,87,0.0,5,1020.1,1.48,2.49,147,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,11.5,15.2,15.8,17.6,0.188,0.145,0.158,0.239
2026-09-14 05:00:00+00:00,11.4,9.1,86,0.0,63,1020.4,1.95,3.04,154,3.3,26.0,11.0,15.0,2375.88,0.0,0.0,0.19,0.01,11.5,15.1,15.8,17.6,0.188,0.145,0.158,0.239
2026-09-14 06:00:00+00:00,13.9,9.5,75,0.0,34,1020.6,1.92,3.76,152,3.7,115.0,36.0,79.0,3116.37,0.0,0.0,0.4,0.07,12.2,14.9,15.7,17.6,0.189,0.145,0.158,0.239
2026-09-14 07:00:00+00:00,16.7,10.0,64,0.0,18,1020.8,1.68,3.86,163,4.3,301.0,207.0,94.0,3600.0,0.0,0.0,0.68,0.17,13.8,14.8,15.7,17.6,0.188,0.145,0.158,0.239
2026-09-14 08:00:00+00:00,19.2,10.1,56,0.0,22,1021.1,1.92,2.76,171,5.1,432.0,302.0,130.0,3600.0,0.0,0.0,0.99,0.26,15.6,14.8,15.7,17.6,0.186,0.145,0.158,0.239
2026-09-14 09:00:00+00:00,20.9,8.5,45,0.0,24,1021.3,2.03,2.71,190,5.5,537.0,369.0,168.0,3600.0,0.0,0.0,1.36,0.35,17.5,14.9,15.7,17.6,0.183,0.145,0.158,0.239
2026-09-14 10:00:00+00:00,21.8,7.7,40,0.0,30,1021.1,1.77,2.33,202,5.5,631.0,492.0,139.0,3600.0,0.0,0.0,1.56,0.41,19.2,15.1,15.7,17.6,0.18,0.145,0.158,0.239
2026-09-14 11:00:00+00:00,22.5,7.5,38,0.0,17,1020.8,1.75,2.28,217,5.4,683.0,559.0,124.0,3600.0,0.0,0.0,1.68,0.44,20.6,15.3,15.7,17.6,0.177,0.145,0.158,0.239
2026-09-14 12:00:00+00:00,23.4,7.5,36,0.0,66,1020.5,1.17,1.51,280,5.2,664.0,531.0,133.0,3600.0,0.0,0.0,1.83,0.43,21.0,15.9,16.0,17.6,0.169,0.145,0.158,0.239
2026-09-14 13:00:00+00:00,23.4,7.8,37,0.0,93,1020.1,1.43,1.74,299,4.0,445.0,284.0,161.0,3600.0,0.0,0.0,1.81,0.31,21.6,16.1,16.0,17.6,0.167,0.145,0.158,0.239
2026-09-14 14:00:00+00:00,23.2,7.9,37,0.0,100,1020.0,1.52,1.95,297,4.0,338.0,155.0,183.0,3600.0,0.0,0.0,1.78,0.25,21.8,16.4,16.0,17.6,0.165,0.145,0.158,0.239
