time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-08-28 22:00:00+00:00,21.7,9.0,44,0.0,71,1015.7,3.4,6.48,123,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.09,23.4,23.8,19.7,17.7,0.097,0.146,0.16,0.242
2026-08-28 23:00:00+00:00,21.0,9.2,47,0.0,81,1015.5,3.0,5.91,118,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.08,22.7,23.7,19.7,17.7,0.096,0.146,0.16,0.242
2026-08-29 00:00:00+00:00,20.1,9.0,49,0.0,77,1015.3,3.14,6.02,121,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.07,22.3,23.5,19.6,17.7,0.094,0.146,0.16,0.242
2026-08-29 01:00:00+00:00,20.0,9.2,50,0.0,95,1014.9,3.16,6.04,121,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.07,21.7,23.4,19.6,17.7,0.094,0.146,0.16,0.242
2026-08-29 02:00:00+00:00,20.0,9.1,49,0.0,85,1014.4,3.48,6.6,122,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.08,21.4,23.3,19.6,17.7,0.094,0.146,0.16,0.242
2026-08-29 03:00:00+00:00,19.9,8.8,49,0.0,65,1014.3,3.59,6.81,122,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.08,21.1,23.1,19.6,17.7,0.094,0.146,0.16,0.242
2026-08-29 04:00:00+00:00,19.8,8.7,49,0.0,66,1014.2,3.25,6.58,135,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.1,20.8,23.0,19.6,17.7,0.093,0.146,0.16,0.242
2026-08-29 05:00:00+00:00,20.8,9.0,47,0.0,64,1014.3,2.85,5.79,142,5.9,55.0,21.0,34.0,3600.0,0.0,0.0,1.31,0.1,20.9,22.9,19.6,17.7,0.093,0.146,0.16,0.242
2026-08-29 06:00:00+00:00,21.1,10.7,51,0.0,73,1015.7,1.97,4.73,150,4.8,183.0,89.0,94.0,3600.0,0.0,0.0,1.22,0.14,21.5,22.6,19.5,17.7,0.094,0.146,0.16,0.242
2026-08-29 07:00:00+00:00,24.2,11.9,46,0.0,59,1014.7,3.05,4.71,159,7.0,304.0,175.0,129.0,3600.0,0.0,0.0,1.62,0.25,22.8,22.6,19.5,17.7,0.094,0.146,0.16,0.242
