time,poa_irradiance_w_m2,pv_power_kw_per_kwp,pv_cell_temperature_c,air_density_kg_m3,hub_wind_speed_ms,density_corrected_wind_ms,wind_capacity_factor,wind_power_density_w_m2
2026-08-15 22:00:00+00:00,0.0,0.0,24.3,1.1848220365708841,5.23,5.172184800076782,0.06546953495204325,84.74775335897313
2026-08-15 23:00:00+00:00,0.0,0.0,23.2,1.189287351483226,4.44,4.3964270762369955,0.034083864227269355,52.0481999934834
2026-08-16 00:00:00+00:00,0.0,0.0,20.2,1.2021774202197963,4.85,4.819691395017391,0.04994630245379438,68.57467954026637
2026-08-16 01:00:00+00:00,0.0,0.0,20.1,1.2022756524692613,5.38,5.3465249377014255,0.07397541085646246,93.60970649344115
2026-08-16 02:00:00+00:00,0.0,0.0,19.9,1.2034122214694345,6.93,6.889050118372057,0.1763359841400822,200.25534927614638
2026-08-16 03:00:00+00:00,0.0,0.0,19.3,1.205532105474422,6.35,6.316181811451122,0.13226262287538018,154.33696692550078
2026-08-16 04:00:00+00:00,3.746812862004589,0.003676399411091213,19.477315726024212,1.2052057626858061,7.0,6.962091770863071,0.18251476399296046,206.69278830061575
2026-08-16 05:00:00+00:00,73.01076583659481,0.07077394375783508,22.561687525381057,1.1986506451226278,6.42,6.373635253691854,0.1363419327246346,158.5870468833196
2026-08-16 06:00:00+00:00,246.69052836066308,0.2334276568296254,28.584165945323527,1.1914030578856138,5.42,5.369990208059193,0.07516361310634394,94.84764986000826
2026-08-16 07:00:00+00:00,458.9568728439853,0.42228301586497485,35.39244232238311,1.1813567886236087,4.43,4.3767531913653785,0.03341619415512764,51.35257958294669
2026-08-16 08:00:00+00:00,660.4596682837582,0.5933900341428617,41.02862802167008,1.1733956164556734,4.71,4.642911063745028,0.04296618700813079,61.30235901175868
2026-08-16 09:00:00+00:00,824.8215605628127,0.7249026781070617,46.130207894214315,1.1657502035451002,4.76,4.681985774291858,0.044464295732102296,62.86318231218743
2026-08-16 10:00:00+00:00,933.3655288520592,0.8070784516285834,49.81846756210795,1.1597855076151804,4.69,4.605251708578518,0.04154600776926635,59.82272751950728
2026-08-16 11:00:00+00:00,974.6881260253732,0.829008840805063,53.505849004226164,1.1553076817608232,3.77,3.6971057605472395,0.01383552412812198,30.952213756935492
2026-08-16 12:00:00+00:00,944.8174016194348,0.7977262005726701,55.12555896014704,1.1504905743494083,3.31,3.241482285332295,0.0041498687097355986,20.861092588596907
2026-08-16 13:00:00+00:00,841.9013166677094,0.7185558594018848,52.736513752125475,1.1499214330916498,3.37,3.2996959791415286,0.005248129661122628,22.00532948906137
2026-08-16 14:00:00+00:00,679.5582663283103,0.5911617561736549,48.45816888469733,1.1498672527420677,3.54,3.466095046965236,0.00860730407524852,25.505127342098618
2026-08-16 15:00:00+00:00,471.4137710852838,0.418743387137325,43.67931368240872,1.1507295476292676,3.32,3.251500379651123,0.004336090671474854,21.05511026720947
2026-08-16 16:00:00+00:00,240.93876774709884,0.21931275074863393,37.95763425085228,1.1527084240838268,2.94,2.8809902588542635,0.0,14.646419285584118
2026-08-16 17:00:00+00:00,47.04684207832112,0.04398174533773795,31.54945137510812,1.1577840759466864,3.14,3.081485599521313,0.0013288720575605755,17.9220019640702
2026-08-16 18:00:00+00:00,9.421286541724774,0.00892989048987156,28.166162097752473,1.167066903319732,3.52,3.463611861745165,0.008554727073535464,25.450349335651342
2026-08-16 19:00:00+00:00,0.0,0.0,27.5,1.1691264518387872,3.78,3.7216334727910065,0.014430741758645482,31.572348685516783
2026-08-16 20:00:00+00:00,0.0,0.0,26.6,1.1724923727767327,3.76,3.7054915233122894,0.014038137430239071,31.16330895841247
