time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-18 22:00:00+00:00,64711,0.0,15.6,9847,1005.5,87,2.4,165,3.0
2026-09-18 22:10:00+00:00,64711,0.0,15.7,8963,1005.6,88,3.1,163,3.6
2026-09-18 22:20:00+00:00,64711,0.0,15.6,8133,1005.6,88,2.5,158,3.5
2026-09-18 22:30:00+00:00,64711,0.0,15.4,7860,1005.7,89,2.2,163,2.8
2026-09-18 22:40:00+00:00,64711,0.0,15.5,6731,1005.8,90,2.6,164,3.1
2026-09-18 22:50:00+00:00,64711,0.0,15.2,5857,1005.9,90,2.3,172,2.9
2026-09-18 23:00:00+00:00,64711,0.0,15.1,5295,1006.0,90,2.1,175,2.6
2026-09-18 23:10:00+00:00,64711,0.0,14.9,4744,1006.0,91,2.3,170,2.8
2026-09-18 23:20:00+00:00,64711,0.0,14.8,4369,1006.1,91,2.2,173,2.9
2026-09-18 23:30:00+00:00,64711,0.0,14.3,3415,1006.2,91,1.9,172,2.5
2026-09-18 23:40:00+00:00,64711,0.0,13.8,2850,1006.2,92,1.8,175,2.3
2026-09-18 23:50:00+00:00,64711,0.0,13.5,1747,1006.3,92,1.7,176,2.2
2026-09-19 00:00:00+00:00,64711,0.0,14.1,2197,1006.2,93,2.3,168,3.2
2026-09-19 00:10:00+00:00,64711,0.0,14.3,3568,1006.3,94,2.5,170,3.0
2026-09-19 00:20:00+00:00,64711,0.0,14.3,3403,1006.3,94,2.5,173,3.0
2026-09-19 00:30:00+00:00,64711,0.0,14.2,3327,1006.4,93,2.1,177,2.8
2026-09-19 00:40:00+00:00,64711,0.0,13.6,822,1006.5,93,1.5,185,2.2
2026-09-19 00:50:00+00:00,64711,0.0,13.3,263,1006.6,94,0.8,190,1.2
2026-09-19 01:00:00+00:00,64711,0.0,13.0,134,1006.6,94,0.4,177,0.8
2026-09-19 01:10:00+00:00,64711,0.0,12.8,185,1006.6,94,0.6,171,1.0
2026-09-19 01:20:00+00:00,64711,0.0,12.7,802,1006.7,95,0.8,166,1.1
2026-09-19 01:30:00+00:00,64711,0.0,12.6,265,1006.7,95,1.3,173,1.6
2026-09-19 01:40:00+00:00,64711,0.0,12.3,155,1006.8,95,1.6,174,1.9
2026-09-19 01:50:00+00:00,64711,0.0,12.0,246,1006.9,95,1.7,171,1.9
2026-09-19 02:00:00+00:00,64711,0.0,11.9,219,1007.0,95,2.2,169,2.5
2026-09-19 02:10:00+00:00,64711,0.0,11.3,336,1007.1,95,1.8,173,2.4
2026-09-19 02:20:00+00:00,64711,0.0,11.3,349,1007.1,95,2.0,169,2.6
2026-09-19 02:30:00+00:00,64711,0.0,11.8,370,1007.1,96,1.7,169,2.4
2026-09-19 02:40:00+00:00,64711,0.0,12.3,298,1007.1,96,1.5,170,2.1
2026-09-19 02:50:00+00:00,64711,0.0,12.0,138,1007.1,96,1.0,197,1.4
2026-09-19 03:00:00+00:00,64711,0.0,11.4,84,1007.2,96,1.2,220,1.8
2026-09-19 03:10:00+00:00,64711,0.0,10.4,82,1007.3,95,1.1,227,1.6
2026-09-19 03:20:00+00:00,64711,0.0,10.4,70,1007.4,96,1.0,214,1.2
2026-09-19 03:30:00+00:00,64711,0.0,10.5,72,1007.5,96,0.3,218,0.9
2026-09-19 03:40:00+00:00,64711,0.0,11.2,87,1007.5,97,0.6,260,1.0
2026-09-19 03:50:00+00:00,64711,0.0,11.4,103,1007.6,97,0.8,257,1.2
2026-09-19 04:00:00+00:00,64711,0.0,11.5,96,1007.6,97,0.1,217,0.7
2026-09-19 04:10:00+00:00,64711,0.0,11.6,79,1007.6,97,0.5,142,1.2
2026-09-19 04:20:00+00:00,64711,0.0,11.9,86,1007.7,97,1.0,155,1.7
2026-09-19 04:30:00+00:00,64711,0.0,12.1,84,1007.8,97,0.8,141,1.2
2026-09-19 04:40:00+00:00,64711,0.0,12.2,106,1007.9,97,0.8,144,1.3
2026-09-19 04:50:00+00:00,64711,0.0,12.3,100,1008.0,97,0.1,161,0.8
2026-09-19 05:00:00+00:00,64711,0.0,12.5,94,1008.3,97,0.2,206,1.0
2026-09-19 05:10:00+00:00,64711,0.0,12.6,93,1008.5,97,1.2,235,2.3
2026-09-19 05:20:00+00:00,64711,0.0,12.8,76,1008.6,97,1.6,212,2.4
2026-09-19 05:30:00+00:00,64711,0.0,12.8,90,1008.7,97,1.0,206,1.8
2026-09-19 05:40:00+00:00,64711,0.0,12.8,95,1008.7,97,1.2,183,1.9
2026-09-19 05:50:00+00:00,64711,0.0,12.7,118,1008.7,97,0.7,162,1.6
2026-09-19 06:00:00+00:00,64711,0.0,12.7,135,1008.7,97,0.5,157,1.3
2026-09-19 06:10:00+00:00,64711,0.0,12.8,180,1008.9,97,0.7,184,1.7
2026-09-19 06:20:00+00:00,64711,0.0,12.8,167,1009.0,97,0.3,190,1.3
2026-09-19 06:30:00+00:00,64711,0.0,13.2,186,1009.1,97,0.8,257,3.0
2026-09-19 06:40:00+00:00,64711,0.0,13.0,239,1009.1,97,0.8,334,2.5
2026-09-19 06:50:00+00:00,64711,0.0,13.2,505,1009.2,97,0.1,347,1.0
