time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-19 22:00:00+00:00,17.0,9.7,62,0.0,1,1023.7,1.8,3.75,182,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.03,16.8,18.2,14.9,17.4,0.118,0.144,0.158,0.238
2026-09-19 23:00:00+00:00,16.5,9.4,63,0.0,0,1023.5,1.77,4.16,188,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.02,16.1,18.1,14.9,17.4,0.118,0.144,0.158,0.238
2026-09-20 00:00:00+00:00,14.3,9.5,73,0.0,1,1023.8,1.66,3.82,173,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.01,15.0,17.5,13.9,17.4,0.127,0.144,0.158,0.238
2026-09-20 01:00:00+00:00,13.6,9.5,77,0.0,13,1023.7,1.55,3.61,165,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.01,14.4,17.3,14.0,17.4,0.127,0.144,0.158,0.238
2026-09-20 02:00:00+00:00,13.4,9.5,77,0.0,34,1023.6,1.61,3.62,164,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.01,14.0,17.2,14.0,17.4,0.127,0.144,0.158,0.238
2026-09-20 03:00:00+00:00,13.1,9.5,79,0.0,37,1023.9,1.44,3.72,194,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.01,13.5,17.0,14.0,17.4,0.127,0.144,0.158,0.238
2026-09-20 04:00:00+00:00,12.7,9.4,80,0.0,16,1024.1,1.28,3.58,211,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,13.1,16.8,14.0,17.4,0.127,0.144,0.158,0.238
2026-09-20 05:00:00+00:00,13.2,9.7,80,0.0,0,1024.2,1.17,3.12,200,1.7,18.0,7.0,11.0,1250.72,0.0,0.0,0.31,0.01,12.9,16.6,14.0,17.4,0.126,0.144,0.158,0.238
2026-09-20 06:00:00+00:00,15.2,9.8,70,0.0,1,1024.6,1.05,2.37,180,2.5,140.0,89.0,51.0,3600.0,0.0,0.0,0.51,0.07,13.6,16.2,13.7,17.4,0.133,0.144,0.158,0.238
2026-09-20 07:00:00+00:00,18.3,10.3,60,0.0,18,1024.8,0.86,2.14,190,3.0,303.0,229.0,74.0,3600.0,0.0,0.0,0.85,0.17,15.2,16.1,13.7,17.4,0.133,0.144,0.158,0.238
