time,poa_irradiance_w_m2,pv_power_kw_per_kwp,pv_cell_temperature_c,air_density_kg_m3,hub_wind_speed_ms,density_corrected_wind_ms,wind_capacity_factor,wind_power_density_w_m2
2026-09-06 22:00:00+00:00,0.0,0.0,15.9,1.2332519045675496,7.5,7.516802948243781,0.2338135537268281,260.1390736197175
2026-09-06 23:00:00+00:00,0.0,0.0,15.0,1.237033050013219,6.81,6.832225363974834,0.17161876591833847,195.34065650659488
2026-09-07 00:00:00+00:00,0.0,0.0,13.5,1.2445403271802928,7.18,7.2179755385899425,0.20520313989505926,230.33095633891625
2026-09-07 01:00:00+00:00,0.0,0.0,13.0,1.2468223310445352,6.88,6.920613559907203,0.17899002900698024,203.02049909628488
2026-09-07 02:00:00+00:00,0.0,0.0,12.4,1.2492701559305084,6.57,6.613105661048784,0.154151705380495,177.142381146986
2026-09-07 03:00:00+00:00,0.0,0.0,11.8,1.2516747268494222,5.62,5.66049981357975,0.09075222558830473,111.08884063199513
2026-09-07 04:00:00+00:00,0.0,0.0,11.2,1.2543491962122817,5.25,5.29159697024406,0.07123456719728145,90.75412426657766
2026-09-07 05:00:00+00:00,39.40257458789505,0.03965672369666283,12.903629292827741,1.2508582715186087,5.15,5.185984738655032,0.06612236538301093,85.42791290385719
2026-09-07 06:00:00+00:00,210.63851530049988,0.20695997704700334,19.131184749845488,1.2413234273095968,5.81,5.835692776107698,0.10096197976995902,121.7260006480789
2026-09-07 07:00:00+00:00,433.1078068499022,0.4098143241984229,28.589109750238904,1.226309892495617,3.77,3.7713432749879003,0.015661333867886644,32.854456456931054
2026-09-07 08:00:00+00:00,629.2149297845601,0.576955215213379,36.212350741165935,1.2157340498734652,2.91,2.9026443027501254,0.0,14.979163173752232
2026-09-07 09:00:00+00:00,812.5796687152235,0.7183561346913452,44.780223062124996,1.2082972797902907,2.06,2.050594508790828,0.0,5.28135624661362
2026-09-07 10:00:00+00:00,925.5068825825379,0.7868282899982937,53.604347113414946,1.2025817333929938,1.11,1.103187037377129,0.0,0.8223440293109969
2026-09-07 11:00:00+00:00,959.9264720464746,0.7881532706438669,61.1833655593051,1.1981129611682197,0.16,0.15882073756237364,0.0,0.0024537353444725146
