time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-03 22:00:00+00:00,64711,0.0,20.5,20000,1004.4,51,2.1,272,2.4
2026-09-03 22:10:00+00:00,64711,0.0,20.0,20000,1004.4,52,2.2,271,2.6
2026-09-03 22:20:00+00:00,64711,0.0,19.6,20000,1004.4,55,2.1,272,2.6
2026-09-03 22:30:00+00:00,64711,0.0,19.2,20000,1004.4,56,2.1,276,2.6
2026-09-03 22:40:00+00:00,64711,0.0,19.2,20000,1004.5,56,2.2,277,3.1
2026-09-03 22:50:00+00:00,64711,0.0,19.1,20000,1004.5,55,1.8,273,2.3
2026-09-03 23:00:00+00:00,64711,0.0,18.8,20000,1004.5,56,1.9,272,2.9
2026-09-03 23:10:00+00:00,64711,0.0,18.4,20000,1004.6,58,2.3,275,3.0
2026-09-03 23:20:00+00:00,64711,0.0,18.2,20000,1004.6,60,2.3,287,3.6
2026-09-03 23:30:00+00:00,64711,0.0,18.1,20000,1004.7,60,2.5,284,3.6
2026-09-03 23:40:00+00:00,64711,0.0,17.9,20000,1004.6,60,2.7,285,3.8
2026-09-03 23:50:00+00:00,64711,0.0,17.4,20000,1004.5,62,2.6,281,3.1
2026-09-04 00:00:00+00:00,64711,0.0,17.1,20000,1004.5,63,2.3,294,3.0
2026-09-04 00:10:00+00:00,64711,0.0,16.9,20000,1004.6,64,2.4,301,2.9
2026-09-04 00:20:00+00:00,64711,0.0,16.6,20000,1004.7,65,2.4,303,3.0
2026-09-04 00:30:00+00:00,64711,0.0,16.4,20000,1004.7,66,2.2,300,2.6
2026-09-04 00:40:00+00:00,64711,0.0,16.4,20000,1004.7,67,1.9,307,2.5
2026-09-04 00:50:00+00:00,64711,0.0,16.2,20000,1004.6,67,1.3,322,2.1
2026-09-04 01:00:00+00:00,64711,0.0,15.7,20000,1004.7,69,1.8,300,2.6
2026-09-04 01:10:00+00:00,64711,0.0,15.6,20000,1004.7,70,2.7,291,3.4
2026-09-04 01:20:00+00:00,64711,0.0,15.5,20000,1004.7,70,2.1,301,2.8
2026-09-04 01:30:00+00:00,64711,0.0,15.7,20000,1004.7,69,2.0,295,2.6
2026-09-04 01:40:00+00:00,64711,0.0,15.4,20000,1004.9,70,2.2,277,3.0
2026-09-04 01:50:00+00:00,64711,0.0,15.1,20000,1004.9,72,1.5,287,2.2
2026-09-04 02:00:00+00:00,64711,0.0,15.2,20000,1004.9,72,1.4,293,1.8
2026-09-04 02:10:00+00:00,64711,0.0,15.0,20000,1004.8,72,0.3,348,1.7
2026-09-04 02:20:00+00:00,64711,0.0,15.2,20000,1004.8,72,0.9,346,2.2
2026-09-04 02:30:00+00:00,64711,0.0,15.0,20000,1004.8,73,0.9,297,1.7
2026-09-04 02:40:00+00:00,64711,0.0,15.2,20000,1004.8,72,0.7,269,1.4
2026-09-04 02:50:00+00:00,64711,0.0,14.2,20000,1004.9,76,1.7,248,2.4
2026-09-04 03:00:00+00:00,64711,0.0,13.9,20000,1005.0,78,1.5,256,1.9
2026-09-04 03:10:00+00:00,64711,0.0,14.1,20000,1004.9,78,1.1,247,1.5
2026-09-04 03:20:00+00:00,64711,0.0,13.8,20000,1005.0,78,1.3,273,1.6
2026-09-04 03:30:00+00:00,64711,0.0,13.6,20000,1005.0,80,0.9,289,1.2
2026-09-04 03:40:00+00:00,64711,0.0,14.0,20000,1005.0,79,1.0,327,1.6
2026-09-04 03:50:00+00:00,64711,0.0,14.4,20000,1005.1,76,0.7,358,1.5
2026-09-04 04:00:00+00:00,64711,0.0,14.7,20000,1005.0,75,0.2,337,1.0
