time,temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,cloud_cover,pressure_msl,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,rain,snowfall,vapour_pressure_deficit,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-09-21 22:00:00+00:00,9.9,8.5,91,0.0,2,1021.0,2.29,4.36,216,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,12.8,17.2,14.5,17.3,0.111,0.144,0.158,0.238
2026-09-21 23:00:00+00:00,9.7,8.1,90,0.0,57,1020.6,2.48,5.1,223,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.3,16.9,14.5,17.3,0.111,0.144,0.158,0.238
2026-09-22 00:00:00+00:00,9.2,7.6,90,0.0,88,1020.2,2.64,5.07,209,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,11.0,16.8,14.1,17.3,0.127,0.144,0.158,0.238
2026-09-22 01:00:00+00:00,8.6,7.2,91,0.0,68,1019.9,2.64,5.38,217,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10.8,16.5,14.2,17.3,0.127,0.144,0.158,0.238
2026-09-22 02:00:00+00:00,8.2,7.1,93,0.0,47,1019.6,1.91,4.35,237,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,10.6,16.2,14.2,17.3,0.127,0.144,0.158,0.238
2026-09-22 03:00:00+00:00,7.6,6.7,94,0.0,53,1019.7,0.96,2.57,242,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,10.2,15.9,14.2,17.3,0.127,0.144,0.158,0.238
2026-09-22 04:00:00+00:00,7.9,6.8,93,0.0,99,1019.9,0.45,2.48,270,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,9.9,15.7,14.2,17.3,0.127,0.144,0.158,0.238
2026-09-22 05:00:00+00:00,9.3,7.5,89,0.1,99,1020.1,0.6,2.75,265,0.9,6.0,1.0,5.0,0.0,0.1,0.0,0.13,0.01,10.2,15.4,14.2,17.3,0.128,0.144,0.158,0.238
2026-09-22 06:00:00+00:00,10.7,8.0,84,0.3,84,1020.1,3.15,6.6,1,2.3,69.0,7.0,62.0,0.0,0.3,0.0,0.21,0.04,10.5,15.2,14.2,17.3,0.135,0.144,0.158,0.238
2026-09-22 07:00:00+00:00,12.0,8.6,80,0.1,79,1020.2,1.64,3.86,348,5.0,155.0,45.0,110.0,2064.81,0.1,0.0,0.28,0.08,11.5,15.0,14.2,17.3,0.135,0.144,0.158,0.238
