time,station_id,precipitation_mm,temperature_c,visibility_m,pressure_msl_hpa,relative_humidity_pct,wind_speed_ms,wind_direction_deg,wind_gust_ms
2026-09-09 22:00:00+00:00,64711,0.0,20.1,20000,997.8,45,2.3,221,2.8
2026-09-09 22:10:00+00:00,64711,0.0,20.5,20000,997.8,44,1.6,250,2.3
2026-09-09 22:20:00+00:00,64711,0.0,20.3,20000,997.7,45,0.6,291,1.5
2026-09-09 22:30:00+00:00,64711,0.0,19.6,20000,997.7,48,0.6,65,1.1
2026-09-09 22:40:00+00:00,64711,0.0,19.8,20000,997.7,47,0.7,136,1.4
2026-09-09 22:50:00+00:00,64711,0.0,19.6,20000,997.7,46,1.6,157,2.6
2026-09-09 23:00:00+00:00,64711,0.0,19.1,20000,997.6,49,1.8,174,2.5
2026-09-09 23:10:00+00:00,64711,0.0,18.5,20000,997.5,51,1.6,177,2.5
2026-09-09 23:20:00+00:00,64711,0.0,18.9,20000,997.5,49,2.0,179,2.7
2026-09-09 23:30:00+00:00,64711,0.0,19.3,20000,997.5,49,2.5,179,3.5
2026-09-09 23:40:00+00:00,64711,0.0,20.4,20000,997.5,46,2.7,187,4.0
2026-09-09 23:50:00+00:00,64711,0.0,20.1,20000,997.7,47,3.2,192,4.1
2026-09-10 00:00:00+00:00,64711,0.0,20.3,20000,997.8,48,3.8,192,4.7
2026-09-10 00:10:00+00:00,64711,0.0,20.1,20000,997.9,49,3.4,192,4.2
2026-09-10 00:20:00+00:00,64711,0.0,20.1,20000,998.0,50,3.1,189,3.9
2026-09-10 00:30:00+00:00,64711,0.0,20.4,20000,998.0,51,3.6,181,4.3
2026-09-10 00:40:00+00:00,64711,0.0,20.6,20000,998.0,51,3.4,180,4.2
2026-09-10 00:50:00+00:00,64711,0.0,20.5,20000,998.1,50,3.0,197,3.8
2026-09-10 01:00:00+00:00,64711,0.0,20.6,20000,998.0,51,3.4,190,4.3
2026-09-10 01:10:00+00:00,64711,0.0,20.4,20000,998.1,51,4.0,186,4.9
2026-09-10 01:20:00+00:00,64711,0.0,20.1,20000,998.2,51,3.9,191,4.7
2026-09-10 01:30:00+00:00,64711,0.0,20.0,20000,998.3,51,3.8,192,4.5
2026-09-10 01:40:00+00:00,64711,0.0,19.9,20000,998.5,51,3.6,198,4.6
2026-09-10 01:50:00+00:00,64711,0.0,20.0,20000,998.6,51,3.7,192,4.7
2026-09-10 02:00:00+00:00,64711,0.0,20.2,20000,998.7,50,3.6,197,4.7
2026-09-10 02:10:00+00:00,64711,0.0,20.5,20000,998.9,50,3.5,203,4.5
2026-09-10 02:20:00+00:00,64711,0.0,20.6,20000,998.8,49,3.1,197,4.1
2026-09-10 02:30:00+00:00,64711,0.0,20.6,20000,998.8,50,3.0,200,3.9
2026-09-10 02:40:00+00:00,64711,0.0,20.7,20000,998.9,52,3.6,208,4.6
2026-09-10 02:50:00+00:00,64711,0.0,20.9,20000,998.9,53,3.4,210,4.7
2026-09-10 03:00:00+00:00,64711,0.0,20.7,20000,998.9,53,3.0,214,3.8
2026-09-10 03:10:00+00:00,64711,0.0,20.7,20000,999.1,54,2.9,221,3.7
2026-09-10 03:20:00+00:00,64711,0.0,20.4,20000,999.1,56,2.9,216,3.7
2026-09-10 03:30:00+00:00,64711,0.0,20.4,20000,999.1,58,2.8,215,4.1
2026-09-10 03:40:00+00:00,64711,0.0,20.6,20000,999.3,59,2.9,226,4.1
2026-09-10 03:50:00+00:00,64711,0.0,20.6,20000,999.3,60,3.0,226,4.3
2026-09-10 04:00:00+00:00,64711,0.0,20.3,20000,999.3,62,2.5,221,3.6
